product_id,product_name,category,sub_category,units,revenue,profit,abc_class,xyz_class,inventory_policy,avg_monthly_demand,safety_stock,reorder_point,recommended_max_stock,stock_action
FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,1,257.184,25.898,C,Z,OBSOLETE-RISK - minimise/phase out,0.08333333333333333,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-AR-10001683,Lumber Crayons,Office Supplies,Art,8,218.86,26.003999999999998,C,Y,LEAN - order to demand,0.6666666666666666,3.0,4.0,5.0,MINIMISE STOCK
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,19,331.297,26.014200000000002,C,Y,LEAN - order to demand,1.5833333333333333,3.0,4.0,6.0,MINIMISE STOCK
OFF-AR-10001419,Newell 325,Office Supplies,Art,31,643.64,26.019,C,X,LEAN - keep minimal base stock,2.5833333333333335,2.0,3.0,6.0,MINIMISE STOCK
TEC-PH-10002185,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,11,494.11,26.0625,C,Y,LEAN - order to demand,0.9166666666666666,3.0,4.0,5.0,MINIMISE STOCK
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,26,710.2239999999999,26.075,C,X,LEAN - keep minimal base stock,2.1666666666666665,2.0,3.0,6.0,MINIMISE STOCK
OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances,12,339.02000000000004,26.136,C,X,LEAN - keep minimal base stock,1.0,1.0,2.0,3.0,MINIMISE STOCK
OFF-PA-10000743,Xerox 1977,Office Supplies,Paper,9,413.448,26.1856,C,X,LEAN - keep minimal base stock,0.75,1.0,2.0,3.0,MINIMISE STOCK
OFF-EN-10001099,Staple envelope,Office Supplies,Envelopes,8,68.46000000000001,26.2104,C,X,LEAN - keep minimal base stock,0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furniture,Furnishings,19,1023.586,26.211599999999997,C,Y,LEAN - order to demand,1.5833333333333333,4.0,5.0,7.0,MINIMISE STOCK
OFF-PA-10004609,Xerox 221,Office Supplies,Paper,10,260.616,25.92,C,Y,LEAN - order to demand,0.8333333333333334,2.0,3.0,4.0,MINIMISE STOCK
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,Paper,7,1166.46,24.506999999999998,C,Y,LEAN - order to demand,0.5833333333333334,2.0,3.0,4.0,MINIMISE STOCK
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,5,89.056,24.288,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
FUR-CH-10004754,"Global Stack Chair with Arms, Black",Furniture,Chairs,13,308.794,24.2838,C,Y,LEAN - order to demand,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,24,92.628,22.9896,C,Y,LEAN - order to demand,2.0,3.0,4.0,6.0,MINIMISE STOCK
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,20,247.726,23.034,C,X,LEAN - keep minimal base stock,1.6666666666666667,1.0,2.0,4.0,MINIMISE STOCK
OFF-PA-10000682,Xerox 1924,Office Supplies,Paper,11,261.488,23.062199999999997,C,Y,LEAN - order to demand,0.9166666666666666,2.0,3.0,4.0,MINIMISE STOCK
OFF-LA-10000134,Avery 511,Office Supplies,Labels,19,435.592,23.1616,C,Z,OBSOLETE-RISK - minimise/phase out,1.5833333333333333,5.0,6.0,8.0,REVIEW / PHASE-OUT
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,9,430.328,23.3037,C,X,LEAN - keep minimal base stock,0.75,1.0,2.0,3.0,MINIMISE STOCK
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,3,343.09,23.3163,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,14,159.7,23.359,C,X,LEAN - keep minimal base stock,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-FA-10002780,Staples,Office Supplies,Fasteners,24,319.98400000000004,23.3632,C,X,LEAN - keep minimal base stock,2.0,1.0,2.0,4.0,MINIMISE STOCK
FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings,15,93.6,23.4,C,Y,LEAN - order to demand,1.25,4.0,5.0,7.0,MINIMISE STOCK
OFF-LA-10004345,Avery 493,Office Supplies,Labels,13,130.974,23.4207,C,X,LEAN - keep minimal base stock,1.0833333333333333,1.0,2.0,4.0,MINIMISE STOCK
OFF-PA-10000501,Petty Cash Envelope,Office Supplies,Paper,3,64.704,23.4552,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-LA-10000407,Avery White Multi-Purpose Labels,Office Supplies,Labels,12,55.775999999999996,23.5056,C,X,LEAN - keep minimal base stock,1.0,1.0,2.0,3.0,MINIMISE STOCK
OFF-ST-10002562,Staple magnet,Office Supplies,Storage,19,241.95600000000002,23.6376,C,Y,LEAN - order to demand,1.5833333333333333,3.0,4.0,6.0,MINIMISE STOCK
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,4,164.732,23.772,C,Y,LEAN - order to demand,0.3333333333333333,2.0,3.0,4.0,MINIMISE STOCK
OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,35,409.457,23.8135,C,Y,LEAN - order to demand,2.9166666666666665,3.0,4.0,7.0,MINIMISE STOCK
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,9,130.69,23.8581,C,Z,OBSOLETE-RISK - minimise/phase out,0.75,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-AR-10004999,Newell 315,Office Supplies,Art,16,95.68,23.92,C,Y,LEAN - order to demand,1.3333333333333333,3.0,4.0,6.0,MINIMISE STOCK
OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies,9,219.07,23.938200000000002,C,X,LEAN - keep minimal base stock,0.75,2.0,3.0,4.0,MINIMISE STOCK
TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,8,448.936,23.996,C,X,LEAN - keep minimal base stock,0.6666666666666666,1.0,2.0,3.0,MINIMISE STOCK
OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,11,169.968,24.024,C,Y,LEAN - order to demand,0.9166666666666666,4.0,5.0,6.0,MINIMISE STOCK
OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,13,527.48,24.2125,C,X,LEAN - keep minimal base stock,1.0833333333333333,1.0,2.0,4.0,MINIMISE STOCK
OFF-LA-10000081,Avery 496,Office Supplies,Labels,14,224.25,22.95,C,Y,LEAN - order to demand,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,17,1849.9160000000002,54.588,C,Y,LEAN - order to demand,1.4166666666666667,2.0,3.0,5.0,MINIMISE STOCK
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines,3,287.91,33.5895,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-PA-10000520,Xerox 201,Office Supplies,Paper,15,353.24,33.696,C,Y,LEAN - order to demand,1.25,3.0,4.0,6.0,MINIMISE STOCK
OFF-EN-10001990,Staple envelope,Office Supplies,Envelopes,17,186.56,45.3832,C,X,LEAN - keep minimal base stock,1.4166666666666667,1.0,2.0,4.0,MINIMISE STOCK
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,20,366.672,45.448,C,Y,LEAN - order to demand,1.6666666666666667,3.0,4.0,6.0,MINIMISE STOCK
FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",Furniture,Furnishings,5,254.7,45.477000000000004,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,Paper,25,351.972,45.747,C,Y,LEAN - order to demand,2.0833333333333335,4.0,5.0,8.0,MINIMISE STOCK
TEC-PH-10002890,AT&T 17929 Lendline Telephone,Technology,Phones,17,877.264,46.144800000000004,C,Y,LEAN - order to demand,1.4166666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,11,239.75400000000002,46.2156,C,X,LEAN - keep minimal base stock,0.9166666666666666,1.0,2.0,3.0,MINIMISE STOCK
FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases,10,579.8,46.384,C,Y,LEAN - order to demand,0.8333333333333334,3.0,4.0,5.0,MINIMISE STOCK
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,13,642.564,46.439800000000005,C,Y,LEAN - order to demand,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,22,645.16,46.452,C,X,LEAN - keep minimal base stock,1.8333333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,44,677.06,45.356,C,Y,LEAN - order to demand,3.6666666666666665,3.0,4.0,8.0,MINIMISE STOCK
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,Phones,15,470.874,46.4535,C,Y,LEAN - order to demand,1.25,4.0,5.0,7.0,MINIMISE STOCK
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,19,538.08,46.567800000000005,C,Y,LEAN - order to demand,1.5833333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,20,349.048,46.656,C,X,LEAN - keep minimal base stock,1.6666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10002205,File Shuttle I and Handi-File,Office Supplies,Storage,10,288.244,46.745999999999995,C,Y,LEAN - order to demand,0.8333333333333334,3.0,4.0,5.0,MINIMISE STOCK
FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,18,1546.849,46.794799999999995,C,Y,LEAN - order to demand,1.5,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10004100,Xerox 216,Office Supplies,Paper,18,340.568,46.9152,C,X,LEAN - keep minimal base stock,1.5,3.0,4.0,6.0,MINIMISE STOCK
OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,Paper,5,99.9,46.953,C,Z,OBSOLETE-RISK - minimise/phase out,0.4166666666666667,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,Paper,14,102.34000000000002,47.0764,C,Y,LEAN - order to demand,1.1666666666666667,3.0,4.0,6.0,MINIMISE STOCK
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,13,272.5,47.125,C,Y,LEAN - order to demand,1.0833333333333333,3.0,4.0,6.0,MINIMISE STOCK
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,25,539.716,47.4035,C,Y,LEAN - order to demand,2.0833333333333335,9.0,10.0,13.0,MINIMISE STOCK
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,Storage,11,968.0799999999999,46.5608,C,X,LEAN - keep minimal base stock,0.9166666666666666,2.0,3.0,4.0,MINIMISE STOCK
OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,Office Supplies,Binders,25,617.429,47.4165,C,Y,LEAN - order to demand,2.0833333333333335,3.0,4.0,7.0,MINIMISE STOCK
OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,14,1021.1,45.255,C,Y,LEAN - order to demand,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,29,1196.89,45.23999999999999,C,Y,LEAN - order to demand,2.4166666666666665,3.0,4.0,7.0,MINIMISE STOCK
OFF-LA-10002034,Avery 478,Office Supplies,Labels,18,368.38,43.3062,C,Y,LEAN - order to demand,1.5,3.0,4.0,6.0,MINIMISE STOCK
OFF-PA-10002036,Xerox 1930,Office Supplies,Paper,19,437.27200000000005,43.4808,C,X,LEAN - keep minimal base stock,1.5833333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,18,385.856,43.653999999999996,C,X,LEAN - keep minimal base stock,1.5,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,17,332.016,43.77719999999999,C,Y,LEAN - order to demand,1.4166666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,7,299.78999999999996,43.913999999999994,C,Y,LEAN - order to demand,0.5833333333333334,2.0,3.0,4.0,MINIMISE STOCK
FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings,11,551.79,44.2233,C,Y,LEAN - order to demand,0.9166666666666666,2.0,3.0,4.0,MINIMISE STOCK
OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Office Supplies,Labels,15,186.33999999999997,44.225500000000004,C,Y,LEAN - order to demand,1.25,3.0,4.0,6.0,MINIMISE STOCK
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,Office Supplies,Appliances,3,113.76,44.3664,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Chairs,29,1730.2710000000002,44.4183,C,X,LEAN - keep minimal base stock,2.4166666666666665,2.0,3.0,6.0,MINIMISE STOCK
TEC-PH-10001300,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Technology,Phones,12,458.26,45.251999999999995,C,X,LEAN - keep minimal base stock,1.0,2.0,3.0,4.0,MINIMISE STOCK
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,15,4116.284,44.42699999999999,C,X,LEAN - keep minimal base stock,1.25,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10004285,Xerox 1959,Office Supplies,Paper,16,514.2,44.6224,C,Y,LEAN - order to demand,1.3333333333333333,3.0,4.0,6.0,MINIMISE STOCK
OFF-LA-10000414,Avery 503,Office Supplies,Labels,9,185.15,44.712,C,X,LEAN - keep minimal base stock,0.75,1.0,2.0,3.0,MINIMISE STOCK
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,3,370.51,44.868,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,Paper,16,379.84,44.928,C,Y,LEAN - order to demand,1.3333333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,17,588.4159999999999,44.985600000000005,C,X,LEAN - keep minimal base stock,1.4166666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,8,108.84,45.0016,C,Z,OBSOLETE-RISK - minimise/phase out,0.6666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,27,726.552,45.144,C,Y,LEAN - order to demand,2.25,3.0,4.0,7.0,MINIMISE STOCK
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,15,511.52,45.150000000000006,C,Y,LEAN - order to demand,1.25,2.0,3.0,5.0,MINIMISE STOCK
TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,13,448.874,45.231899999999996,C,Y,LEAN - order to demand,1.0833333333333333,6.0,7.0,9.0,MINIMISE STOCK
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,Appliances,12,339.24,44.4624,C,X,LEAN - keep minimal base stock,1.0,1.0,2.0,3.0,MINIMISE STOCK
OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances,10,171.2,47.586,C,Y,LEAN - order to demand,0.8333333333333334,3.0,4.0,5.0,MINIMISE STOCK
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings,22,1112.25,47.6,C,X,LEAN - keep minimal base stock,1.8333333333333333,1.0,2.0,4.0,MINIMISE STOCK
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,24,572.44,47.6984,C,Y,LEAN - order to demand,2.0,4.0,5.0,7.0,MINIMISE STOCK
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,5,109.9,51.653000000000006,C,X,LEAN - keep minimal base stock,0.4166666666666667,1.0,2.0,3.0,MINIMISE STOCK
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,10,498.0,51.75,C,X,LEAN - keep minimal base stock,0.8333333333333334,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10001876,"Computer Room Manger, 14""",Furniture,Furnishings,10,457.84,51.968,C,X,LEAN - keep minimal base stock,0.8333333333333334,1.0,2.0,3.0,MINIMISE STOCK
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,13,152.88,51.979200000000006,C,X,LEAN - keep minimal base stock,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,5,172.738,52.0405,C,Y,LEAN - order to demand,0.4166666666666667,2.0,3.0,4.0,MINIMISE STOCK
OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,10,195.68200000000002,52.123,C,Y,LEAN - order to demand,0.8333333333333334,2.0,3.0,4.0,MINIMISE STOCK
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,13,439.17199999999997,52.3746,C,Y,LEAN - order to demand,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,19,677.428,52.567,C,Y,LEAN - order to demand,1.5833333333333333,2.0,3.0,5.0,MINIMISE STOCK
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,6,205.44,52.632,C,Z,OBSOLETE-RISK - minimise/phase out,0.5,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,23,626.26,51.5476,C,Y,LEAN - order to demand,1.9166666666666667,2.0,3.0,5.0,MINIMISE STOCK
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,4,479.72,52.7692,C,Z,OBSOLETE-RISK - minimise/phase out,0.3333333333333333,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,20,456.572,52.824,C,Y,LEAN - order to demand,1.6666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,13,438.494,53.009,C,Y,LEAN - order to demand,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
TEC-MA-10004679,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Technology,Machines,2,555.72,53.272,C,Z,OBSOLETE-RISK - minimise/phase out,0.16666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,14,206.906,53.4058,C,X,LEAN - keep minimal base stock,1.1666666666666667,2.0,3.0,5.0,MINIMISE STOCK
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,27,487.5,53.576800000000006,C,Y,LEAN - order to demand,2.25,3.0,4.0,7.0,MINIMISE STOCK
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,11,264.63,53.590900000000005,C,Y,LEAN - order to demand,0.9166666666666666,3.0,4.0,5.0,MINIMISE STOCK
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,18,593.768,53.632799999999996,C,X,LEAN - keep minimal base stock,1.5,1.0,2.0,4.0,MINIMISE STOCK
OFF-PA-10002120,Xerox 1889,Office Supplies,Paper,2,109.92,53.8608,C,Z,OBSOLETE-RISK - minimise/phase out,0.16666666666666666,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-ST-10002214,X-Rack File for Hanging Folders,Office Supplies,Storage,23,609.1220000000001,53.9662,C,Y,LEAN - order to demand,1.9166666666666667,2.0,3.0,5.0,MINIMISE STOCK
TEC-PH-10002085,Clarity 53712,Technology,Phones,10,663.1179999999999,52.792,C,Y,LEAN - order to demand,0.8333333333333334,3.0,4.0,5.0,MINIMISE STOCK
TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories,13,488.88,51.4353,C,X,LEAN - keep minimal base stock,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings,26,1064.16,51.2624,C,X,LEAN - keep minimal base stock,2.1666666666666665,2.0,3.0,6.0,MINIMISE STOCK
OFF-PA-10000249,Easy-staple paper,Office Supplies,Paper,11,457.8,51.2076,C,X,LEAN - keep minimal base stock,0.9166666666666666,1.0,2.0,3.0,MINIMISE STOCK
TEC-PH-10004700,PowerGen Dual USB Car Charger,Technology,Phones,13,259.882,47.7522,C,X,LEAN - keep minimal base stock,1.0833333333333333,2.0,3.0,5.0,MINIMISE STOCK
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,4,482.97,47.9968,C,X,LEAN - keep minimal base stock,0.3333333333333333,0.0,1.0,2.0,MINIMISE STOCK
OFF-PA-10004983,Xerox 23,Office Supplies,Paper,18,295.86400000000003,48.2112,C,X,LEAN - keep minimal base stock,1.5,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper,6,1314.392,48.5568,C,X,LEAN - keep minimal base stock,0.5,1.0,2.0,3.0,MINIMISE STOCK
OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,20,965.416,48.58,C,Y,LEAN - order to demand,1.6666666666666667,3.0,4.0,6.0,MINIMISE STOCK
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,36,807.67,48.687999999999995,C,X,LEAN - keep minimal base stock,3.0,3.0,4.0,7.0,MINIMISE STOCK
OFF-PA-10003848,Xerox 1997,Office Supplies,Paper,19,553.752,48.7296,C,Y,LEAN - order to demand,1.5833333333333333,2.0,3.0,5.0,MINIMISE STOCK
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,21,4001.398,48.82620000000001,C,X,LEAN - keep minimal base stock,1.75,2.0,3.0,5.0,MINIMISE STOCK
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,22,307.824,49.4208,C,Y,LEAN - order to demand,1.8333333333333333,3.0,4.0,6.0,MINIMISE STOCK
TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,3,607.132,49.761,C,Z,OBSOLETE-RISK - minimise/phase out,0.25,1.0,2.0,3.0,REVIEW / PHASE-OUT
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,21,778.528,49.7664,C,Y,LEAN - order to demand,1.75,4.0,5.0,7.0,MINIMISE STOCK
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,17,318.85,49.7807,C,Y,LEAN - order to demand,1.4166666666666667,3.0,4.0,6.0,MINIMISE STOCK
FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,17,1180.132,49.9038,C,Y,LEAN - order to demand,1.4166666666666667,3.0,4.0,6.0,MINIMISE STOCK
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,35,501.36400000000003,49.912,C,Y,LEAN - order to demand,2.9166666666666665,2.0,3.0,6.0,MINIMISE STOCK
OFF-PA-10004156,Xerox 188,Office Supplies,Paper,9,543.06,50.0094,C,Y,LEAN - order to demand,0.75,2.0,3.0,4.0,MINIMISE STOCK
FUR-FU-10000397,Luxo Economy Swing Arm Lamp,Furniture,Furnishings,9,192.46,50.2488,C,Y,LEAN - order to demand,0.75,3.0,4.0,5.0,MINIMISE STOCK
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,17,263.96000000000004,50.388,C,Y,LEAN - order to demand,1.4166666666666667,2.0,3.0,5.0,MINIMISE STOCK
